Original URL,post_title,SKU,short_description,Price,quantities,can_categories,Description,Usage,Image,affiliate_link,total_reviews,review_stars,Ingredients,Tags,Accessories,Bee Products,Best Sellers,Combo Paks,Drinks,Essential Oils,Household,Immune Health,New Products,Nutritional,Personal Care,Skin Care,Weight Management,Video
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/612-Aloe-Activator,Aloe Activator,Item# 612,"With over 98% aloe vera gel, aloe activator leaves skin feeling refreshed and soothed. Aloe is ideal for sensitive skin and its many essential components like vitamins A, C and E make aloe activator a perfect addition to any skin care regimen.",$18.90 CAD,130 ml,Skin Care,"Moisturize, refresh and soothe with the power of aloe• Cleans, soothes and refreshes
• A powerful skin conditioner
• Gentle for the entire face, even eye area
• Vegetarian friendly
• Vegan friendly
• Gluten freeWith over 98% aloe vera gel, aloe activator leaves skin feeling refreshed and soothed from the moment it touches your face. Aloe is ideal for sensitive skin and its many essential components like vitamins A, C and E make aloe activator a perfect addition to any skin care regimen.Aloe is paired with allantoin, which is not only an effective moisturizer, but also a perfect complement to gently soften and smooth skin. Of course, it’s the quality of the aloe that makes all the difference. Forever’s aloe activator is made with pure inner-leaf aloe vera from our own aloe fields. Every leaf is hand harvested, hand filleted and packaged within hours to ensure maximum freshness and potency.Aloe activator is an enriching moisturizer, containing enzymes, amino acids and polysaccharides. This step in your daily beauty ritual may become your new favorite, as it not only feels good to apply, but the after-effects will leave your skin looking and feeling better.Designed to mix perfectly with our mask powder, aloe activator is gentle enough for use on the entire face, even around the eyes. Use it as a moisturizer and refresher on its own, or to create a cleansing facial when combined with our mask powder.","Aloe activator is a multi-purpose product to clean or freshen, apply to a cotton ball and gently wipe across skin. For an Aloe Mask, mix 1 tsp mask powder with 1 tsp aloe activator and apply a thin layer to clean skin. After 20 minutes, rinse thoroughly with warm water. Use 2-3 times weekly.",https://cdn.foreverliving.com/content/products/images/aloe_activator_pd_main_512_X_512_1617212374520.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/612-Aloe-Activator?store=CAN&distribID=200002416566&language=en,2 Reviews,5.0,"Aloe Barbadensis Leaf Juice (Stabilized* Aloe Vera Gel/gel d’aloès ofcinal stabilisé*), 1,2-Hexanediol, Allantoin, Disodium EDTA, Potassium Sorbate.","AloeActivator,AloeveraActivator,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/608-Sonya-Soothing-Gel-Moisutrizer,Sonya™ Soothing Gel Moisutrizer,Item# 608,Sonya™ soothing gel moisturizer is filled with lush botanicals and powerful ingredients for a moist and dewy complexion. It breaks down into a hydra-infused carrier to provide powerful soothing and moisturizing for combination skin.,$30.48 CAD,59 ml ,Skin Care,"A hydra-infused moisture Carrier• Collagen to improve the appearance of skin
 • Over 10 natural plant extracts and oils
• A hydra-infused moisture carrier
• Vegetarian friendlyYou’ve never felt a lotion like this before. Soothing gel moisturizer looks like a lotion, but this gel-based formula melts into your skin. Over 10 natural plant extracts and oils, including jojoba esters and olive oil, help skin feel hydrated and supple. Beta-glucan extracted from mushrooms has been added to this unique formula to soothe the skin and even skin tone.We also added anti-aging ingredients like linoleic acid and hydrolyzed collagen, scientifically advanced to go into the skin where it’s needed most and phytic acid, a powerful support for combination skin, to improve the look of your complexion.To finish the formula, we infused it with orange peel oil, mandarin orange peel oil, roman chamomile flower oil, geranium flower oil and bergamot fruit oil to leave skin feeling refreshed, making this your new favorite all-around daily moisturizer.Gently massage into skin on face and neck twice a day in the morning and evening, except when using the refining gel mask, Use it as part of the Sonya™ daily skincare system for optimal results.",Gently massage a moderate amount into skin to soothe and condition.,https://cdn.foreverliving.com/content/products/images/sonya__soothing_gel_moisutrizer_pd_main_512_X_512_1617216578603.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/608-Sonya-Soothing-Gel-Moisutrizer?store=CAN&distribID=200002416566&language=en,0 Reviews,0.0,"Aloe Barbadensis Leaf Juice (Stabilized* Aloe VeraGel/gel d’aloès ofcinal stabilisé*), Water (Aqua/Eau), Propanediol, Caprylic/Capric Triglyceride, Isoamyl Laurate, Jojoba Esters, Cetearyl Olivate, Sodium Acrylates Copolymer, Sorbitan Olivate, Glycerin, Pyrus Malus (Apple) Fruit Extract, Lauroyl Lysine, Punica Granatum Fruit Extract, Ficus Carica (Fig) Fruit Extract, Morus Alba Fruit Extract, Ginkgo Biloba Nut Extract, Lecithin, Caprylhydroxamic Acid, Caprylyl Glycol, Ethylhexylglycerin, 1,2-Hexanediol, Ethyl Canolate, Hydrolyzed Jojoba Esters, Sodium Hyaluronate, Arginine, Beta-Glucan, Linoleic Acid, Linolenic Acid, Phytic Acid, Hydrolyzed Collagen, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Anthemis Nobilis Flower Oil, Pelargonium Graveolens Flower Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil","SonyaSoothingGelMoisutrizer,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/607-Sonya-Refining-Gel-Mask,Sonya™ Refining Gel Mask,Item# 607,"Give new meaning to the term beauty sleep. This gel-based mask supports skin’s appearance by controlling oil and brightening your complexion. Bring balance, comfort and glow to your combination skin with Sonya™ refining gel mask.",$27.71 CAD,59 ml,Skin Care,"Real Beauty Sleep• Promotes healthy skin tone
• Supports fluctuations of combination skin
• Nourishes skin while you sleep
• Vegetarian friendly
• Vegan friendly To make the most of your sleep, we infused this gel with a bounty of botanicals, including: carrot seed oil, basil oil, artemisia pallens flower oil and soybean oil.As the cool gel quickly absorbs into your skin, you’ll feel the moisturizing effect of our rich, stabilized aloe vera gel, and moisturizers like: apple fruit extract, clover flower extract that will leave your skin feeling soft with a youthful glow. Sasa quelpaertensis (Korean bamboo) extract, and licorice root, which has been used for over 3000 years, provide antioxidant support in this formula. This high-quality blend moisturizes your skin while you sleep, without leaving a greasy after-feel.By using it only 2-3 times a week, you’ll wake up to skin that looks brighter, younger and more balanced. Use it as part of the Sonya™ daily skincare system for optimal results.",Apply a generous amount over entire face before bedtime. Leave on overnight. Rinse thoroughly in the morning for a balanced complexion. Use at least 2-3 times a week for optimal results.,https://cdn.foreverliving.com/content/products/images/sonya__refining_gel_mask_pd_main_512_X_512_1617212151504.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/607-Sonya-Refining-Gel-Mask?store=CAN&distribID=200002416566&language=en,0 Reviews,0.0,"Aloe Barbadensis Leaf Juice (Stabilized Aloe VeraGel/gel d’aloès officinal stabilisé), Water (Aqua/Eau), Glycerin, Dimethicone, Pyrus Malus (Apple) Fruit Extract, Caprylyl Methicone, Ammonium Acryloyldimethyltaurate/VP Copolymer, Sorbitan Oleate Decyglucoside Crosspolymer, Dimethicone Crosspolymer, Glycyrrhiza Glabra (Licorice) Root Extract, Isopentyldiol, Trifolium Pratense (Clover) Flower Extract, Ethylhexylglycerin, Hexylene Glycol, Propanediol, Sasa Quelpaertensis Extract, Polyacrylate Crosspolymer-6, Disodium EDTA, Glycine Soja (Soybean) Oil, Daucus Carota Sativa (Carrot) Seed Oil, Ocimum Basilicum (Basil) Oil, Artemisia Pallens Flower Oil, Phenoxyethanol, Caprylyl Glycol","SonyaRefiningGelMask,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/606-Sonya-Illuminating-Gel,Sonya™ Illuminating Gel,Item# 606,"Encapsulated peptides in this quick-absorbing gel help deliver the latest skin technology to even skin’s overall tone and appearance, while a combination of five Asian botanicals leave you with a soft, smooth complexion and healthy glow.",$26.32 CAD,28.3 g,Skin Care,"Make your skin glow• Evens skin tone
• Brightens skins’ overall appearance
• Reduces the appearance of large pores
• Vegetarian friendly
• Gluten freeLicorice root and a unique blend of green and brown algae help to even skin tone and blur the appearance of age spots. This algae blend is paired with liposomes to ensure the benefits get delivered to your skin right where they are needed. We also utilized red clover flower extract to help reduce the appearance of large pores.Another reason illuminating gel is not like anything else available on the market is a unique collection of five Asian botanicals: scutallaria baicalensis root, glycyrrhiza glabra root, morus alba root, artemisia capillaris flower and zizyphus jujube fruit. These oriental plants are known for their ability to even and brighten overall skin tone.Your improved skin will reflect a soft, smooth texture and emit a healthy glow with envious results. Use as part of the Sonya™ daily skincare system to control oil and deliver moisture where your skin needs it most.","After cleansing, gently massage a small amount over entire face for a radiant glow. For best results pair with refreshing gel cleanser, refining gel mask and soothing gel moisturizer. Rinse thoroughly in the morning for a balanced complexion. Use at least 2-3 times a week for optimal results.",https://cdn.foreverliving.com/content/products/images/sonya__illuminating_gel_pd_main_512_X_512_1617212126410.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/606-Sonya-Illuminating-Gel?store=CAN&distribID=200002416566&language=en,1 Reviews,5.0,"Aloe Barbadensis Leaf Juice (Stabilized Aloe Vera Gel/gel d’aloès officinal stabilisé), Water (Aqua/Eau), Propanediol, Caprylyl Methicone, Niacinamide, Cetearyl Olivate, Sodium Acrylates Copolymer, Butylene Glycol, Sorbitan Olivate, Lecithin, Isopentyldiol, Trifolium Pratense (Clover) Flower Extract, Scutellaria Baicalensis Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Morus Alba Root Extract, Artemisia Caprillaris Flower Extract, Zizyphus Jujuba Fruit Extract, 1,2-Hexanediol, Caprylhydroxamic Acid, Caprylyl Glycol, Ethylhexylglycerin, Hydrogenated Lecithin, Sodium Oleate, Oligopeptide-68, Disodium EDTA, Sorbitan Laurate, Hydroxyethylcellulose, Acetyl Dipeptide-1 Cetyl Ester, Dicrateria Rotunda Oil, Ruttnera Lamellosa Oil, Sodium Ascorbate, Phytic Acid","SonyaIlluminatingGel,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/605-Sonya-Refreshing-Gel-Cleanser,Sonya™ Refreshing Gel Cleanser,Item# 605,"Featuring aloe vera with moisturizing agents like cold-pressed Baobab oil to leave skin feeling soothed and moisturized. Rich antioxidants like apple amino acids and fruit extracts provide a thorough and gentle clean, removing dirt and makeup.",$27.71 CAD,118 ml,Skin Care,"The latest in cleansing• Conditions while cleansing
 • Aloe soothes instead of stripping skin
• A gentle lather for combination skin
• Vegetarian friendly
• Vegan friendlyYou’ll notice from the moment the cooling gel touches your skin that this isn’t your high bubble, leave-your-skin-tight type of experience. Our aloe gel, bolstered with worldwide ingredients, makes for the latest and best way to cleanse your face both morning and night for a gentle and soothing experience.Apple amino acids and hydroxyacetophenone enrich the soft lather of refreshing gel cleanser to support combination skin. Acacia concinna fruit extract helps remove dead cell buildup, dirt and makeup for a thorough, but soft cleansing experience.Refreshing gel cleanser not only uses cleansing agents, but also includes moisturizing agents like cold pressed baobab oil from trees in Senegal. This tree, also known as “the tree of life” to natives, is known to live over 500 years. The strength and longevity of this tree makes it an excellent extract to boost our formula.Move over traditional cleansers! Sonya refreshing gel cleanser has a new, gel delivery system that will have your skin feeling smooth and clean after every wash. Use as part of the Sonya™ daily skincare system for optimal results.","Apply a generous amount to wet fingers and massage into skin. Rinse thoroughly for a refreshed complexion. For best results, follow with illuminating gel or refining gel mask.",https://cdn.foreverliving.com/content/products/images/sonya__refreshing_gel_cleanser_pd_main_512_X_512_1617216560833.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/605-Sonya-Refreshing-Gel-Cleanser?store=CAN&distribID=200002416566&language=en,0 Reviews,0.0,"Aloe Barbadensis Leaf Juice (Stabilized Aloe Vera Gel/ gel d’aloès officinal stabilisé), Water (Aqua/Eau), Decyl Glucoside, Propanediol, Caprylyl Methicone, Polyacrylate Crosspolymer-6, Sodium Cocoyl Glycinate, 1,2-Hexanediol, Adansonia Digitata Seed Oil Polyglyceryl-6 Esters, Sorbitan Oleate Decylglucoside Crosspolymer, Coco-Glucoside, Glyceryl Oleate, Acacia Concinna Fruit Extract, Balanites Aegyptiaca Fruit Extract, Gypsophila Paniculata Root Extract, Caprylhydroxamic Acid, Caprylyl Glycol, Ethylhexylglycerin, Sodium Cocoyl Apple Amino Acids, Caesalpinia Spinosa Gum, Hydroxyacetophenone, Disodium EDTA, Potassium Sorbate","SonyaRefreshingGelCleanser,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/556C-Infinite-By-Forever-Firming-Complex,Infinite By Forever™ Firming Complex,Item# 556C,Beauty isn’t just skin deep. It starts with great nutrition. Forever’s first exclusive beauty supplement helps you take control of the aging process from the inside!,$61.47 CAD,60 tablets,Skin Care,"Take aim at aging from the inside out• Beauty nutritional supports aging from the inside out
• Reduces the appearance of facial wrinkles and increases skin’s bounce, flexibility and hydration
• Aids multiple body systems and supports overall energy
• Vegetarian friendly
• Gluten freeBeauty is more than skin deep – it starts with nutrition. Forever’s first exclusive beauty supplement helps you take control of the aging process. Two small uncoated tablets taken daily, support multiple internal body systems as well as your overall health and skin appearance.Backed by two clinical studies, French melon provides superoxide dismutase, a key player of the antioxidant system to help fight free radical stress.Patented phytoceramides taken from European wheat**, replenish a key component naturally found in the skin that plays a crucial role in moisture-barrier function to support skin hydration and anti-aging.Taking collagen orally has shown to reduce the appearance in the depth of facial wrinkles and increase skin’s bounce, flexibility and hydration. Finally, vitamin C helps reduce tiredness and fatigue as well as contributes to normal collagen formation.This beauty from the inside approach is a revolutionary development in anti-aging and is what other anti-aging systems are missing. Firming complex is gluten free and works together with firming serum and other topical products in the infinite by Forever™ line to assemble the ultimate weapon against skin that appears dull, sallow and tired. ","Take two tablets daily. For best results, consume in the morning. ",https://cdn.foreverliving.com/content/products/images/infinite_by_forever__firming_complex_pd_main_512_X_512_1594236856557.png,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/556C-Infinite-By-Forever-Firming-Complex?store=CAN&distribID=200002416566&language=en,0 Reviews,0.0,Silicon dioxide. Contains fish and wheat.,"InfiniteByForeverFirmingComplex,InfiniteByForeverLivingFirmingComplex,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/560-Balancing-Toner,Balancing Toner,Item# 560,"Forever’s balancing toner is designed to ensure all dirt and debris is removed, while minimizing the appearance of pores and adding extra hydration. Use between cleansing and moisturizing  to moisturize and soften skin.",$25.82 CAD,4.4 fl. oz. ,Skin Care,"Supports skin’s pH balance• Refreshes, soothes and hydrates
• Smooths skin’s tone and texture
• Minimizes the appearance of pores
• Vegetarian friendly
• Vegan friendly
• Gluten freeDoes your skin need some extra attention after cleansing? Forever’s balancing toner is designed to ensure all dirt and debris is washed off, while minimizing the appearance of pores and adding extra hydration, making it ideal for use between cleansing and moisturizing.Balancing toner provides an exclusive blend of seaweed extract and sodium hyaluronate to moisturize and soften skin while supporting a youthful appearance. The addition of cucumber extract adds another layer of soothing hydration while promoting improved skin tone and texture, thanks to naturally-occurring lignans.White tea extract is a rich antioxidant with a high polyphenolic content that works with aloe to balance fluctuations of the skin and fight free radicals. To further supercharge this powerful formula, we used hyaluronic acid, which has been called a molecular sponge because of its water attracting abilities.Only the freshest, purest aloe from our own aloe fields is used in balancing toner to ensure only the finest, most potent ingredients refresh and nourish your skin. Every aloe plant is carefully nurtured, hand harvested and hand filleted to extract only pure, powerful inner-leaf gel.Notice a profound difference in the way you skin looks and feels when you add balancing toner to your routine!",Apply a generous amount to face and neck after cleansing using a cotton ball or pad. Use twice daily to minimise the appearance of pores and hydrate skin.,https://cdn.foreverliving.com/content/products/images/balancing_toner_pd_main_512_X_512_1598308091004.png,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/560-Balancing-Toner?store=CAN&distribID=200002416566&language=en,0 Reviews,0.0,"Aloe Barbadensis Leaf Juice, Aqua, Propanediol, Sorbitol, 1,2-Hexanediol, Chondrus Crispus Extract, Camellia Sinensis Leaf Extract, Cucumis Sativus Fruit Extract, Sodium Lactate, Caprylylglycol, Allantoin, Sodium Hyaluronate, Ascorbic Acid, Beta-Glucan, Pentylene glycol, Gluconolactone, Glycerin, Citric Acid, Phytic Acid, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate","BalancingToner,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/063-Aloe-Moisturizing-Lotion,Aloe Moisturizing Lotion,Item# 063,"This thick, velvety lotion provides more than moisture. Aloe Moisturizing Lotion helps with overall feel and elasticity of skin thanks to the addition of collagen and elastin.",$17.54 CAD,118 ml,Skin Care,"Silky smooth texture that locks in moisture• Restores dry, chafed windblown skin
• Provides smooth, supple skin
• Rich, indulgent texture
• Perfect for hands and body
• Vegetarian friendly
• Gluten freeExperience the advanced, deep moisturization that only pure, inner leaf aloe vera can provide. Forever’s Aloe Moisturizing Lotion is made with hand-harvested, hand filleted aloe to moisturize, soothe and restore your skin.Day in and day out our skin is exposed to weather, wind and pollution, all of which can take a toll on your skin. Aloe Moisturizing lotion is a powerhouse formula when it comes to replenishing lost moisture and restoring soft, supple skin.The rich texture provides your skin a truly indulgent experience. Perfect for the body and hands, the addition of collagen and elastin work to keep skin smooth, soft and elastic while maintaining a natural pH balance.Another benefit of Aloe Moisturizing Lotion is its outstanding humectant properties to preserve, maintain and lock in moisture. Natural ingredients like apricot kernel oil, jojoba and vitamin E work together condition skin for a radiant glow.When your skin needs a little extra attention, Aloe Moisturizing Lotion has everything you need to restore and revitalize.",Apply liberally as needed.,https://cdn.foreverliving.com/content/products/images/aloe_moisturizing_lotion_pd_main_512_X_512_1617203541542.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/063-Aloe-Moisturizing-Lotion?store=CAN&distribID=200002416566&language=en,4 Reviews,4.8,"Aloe Barbadensis Leaf Juice (Stabilized Aloe Vera Gel/gel d’aloès officinal stabilisé), Water (Aqua), C12-15 Alkyl Benzoate, Stearic Acid, Glyceryl Stearate, Hydrogenated Polyisobutene, Methyl Gluceth-20, Sorbitol, Prunus Armeniaca (Apricot) Kernel Oil, Polysorbate 60, Triethanolamine, Cetyl Alcohol, Soluble Collagen, Hydrolyzed Elastin, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol (Natural Vitamin E/vitamin E naturelle), Sodium Hyaluronate, Sodium PCA, Chamomilla Recutita (Matricaria) Flower Extract, Allantoin, Dimethicone, PEG-100 Stearate, Ascorbic Acid, Diazolidinyl Urea, Methylparaben, Propylparaben, Fragrance (Parfum)","AloeMoisturizingLotion,AloeveraMoisturizingLotion,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/069-R3-Factor,R3® Factor,Item# 069,"Retain, restore and renew with alpha hydroxy acids, vitamins and collagen to renew your skin's appearance. Forever R3 Factor® exfoliates, helps loosen dead skin cells and revitalizes with powerful moisture for ultimate three-in-one benefits.",$38.35 CAD,56.7 g,Skin Care,"Restore your skin’s youthful glow• Helps maintain skin color, texture and feel
• Retains, restores and renews skin
• Fortified with vitamins A and EHelp your skin retain its natural moisture, restore its resilience and renew its appearance with R3 Factor® Skin Defense Creme – a rich combination of stabilized aloe vera gel, soluble collagen and alpha-hydroxy acids, fortified with vitamins A and E, each vital to healthy skin.Vitamin E is a powerful antioxidant, while vitamin A helps in the maintenance of healthy skin and is beneficial for many skin conditions.Alpha hydroxy acids (AHAs) come from natural plant sources and are also called fruit acids. Together, these fruit acids are exfoliants that loosen dead cells from the skin’s surface by dissolving the natural glue-like substances and releasing dead skin cells. These cells create a barrier to moisturizing creams, so getting rid of dead cells evenly means that fresher cells are exposed in the skin’s renewal process.As the skin renewal process takes place, you’ll experience the full benefits of R3 Factor® in as little as 21 days.Fruit acid creams have been called the most important skincare agents of the decade. By combining AHAs with soothing aloe, R3 Factor Skin Defense Creme provides a first line of defense in fighting the harsh effects of time to preserve your skin’s youthful appearance.","After cleansing, apply to face, neck and other areas where needed. For best results, use both morning and night. May be followed by Firming Foundation Lotion and/or makeup or by Recovering Night Creme at night, if desired.",https://cdn.foreverliving.com/content/products/images/r3_factor_pd_main_512_X_512_1668025982214.png,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/069-R3-Factor?store=CAN&distribID=200002416566&language=en,1 Reviews,5.0,"Aloe Barbadensis Gel (Stabilized Aloe Vera Gel), Water, Butylene Glycol, Squalane, Methyl Gluceth-20, Cetyl Dimethicone, Prunus Armeniaca (Apricot) Kernel Oil, Glyceryl Stearate, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Tocopheryl Linoleate, Sodium Hyaluronate, Tocopheryl Acetate, Glycolic Acid, Saccharum Officinarum (Sugar Cane) Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Pyrus Malus (Apple) Extract, Camellia Sinensis Leaf Extract, Retinyl Palmitate, Soluble Collagen, PEG-100 Stearate, Ascorbic Acid, Triethanolamine, Diazolidinyl Urea, Methylparaben, Propylparaben, Fragrance","R3Factor,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/187-Alpha-E-Factor,Alpha-E Factor®,Item# 187,"Forever Alpha-E Factor® contains vitamins A, E and C to deliver powerful antioxidants like retinyl palmitate, which combats free radicals and dryness. Enhance elasticity, restore moisture and balance skin with just a few drops!",$33.57 CAD,30 ml,Skin Care,"Replenish your skin with ultimate moisturization• Nourishes and restores hydration
• Robust combination of antioxidants and botanicals
• Great for all skin types
• Vegetarian friendly
• Vegan friendly
• Gluten freeForever Alpha-E Factor® is a rich elixir that delivers powerful protection from free radicals while restoring moisture, supporting elasticity and helping to prevent premature signs of aging.The antioxidant power of Forever Alpha-E Factor is fueled by anti-pollution powerhouse vitamin E, which pulls double duty by fighting free radicals while promoting soft and radiant skin. This nourishing formula delivers other antioxidants like vitamins A and retinyl palmitate to defend from free radicals and support aging gracefully.Free radicals are responsible for 80% of skin damage and come from outside factors like pollution and UV rays. Alpha-E Factor®’s lightweight formula glides on easily, delivering advanced moisture and protection from free radicals, while vitamin C leads the charge against oxidative stress.Dryness is one of the most irritating signs of skin distress caused by environmental factors. To hydrate dry or sensitive skin, borage oil provides some of the highest concentrations of essential fatty acids that act as natural enzyme remedies to restore moisture.Give your skin the nourishment it needs to fight free radicals and support healthy, younger-looking skin. Just a little bit of Forever Alpha-E Factor® goes a long way toward promoting your most hydrated skin.","Apply to face, neck and dry areas where needed. For added moisture, dampen skin lightly with Rehydrating Toner before application. Forever Alpha-E Factor® may also be used in combination with R3 Factor® Skin Smoothing Creme.",https://cdn.foreverliving.com/content/products/images/alpha-e_factor__pd_main_512_X_512_1617214741474.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/187-Alpha-E-Factor?store=CAN&distribID=200002416566&language=en,1 Reviews,5.0,"Caprylic/Capric Triglyceride, Cyclomethicone, Tocopheryl Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Aloe Barbadensis Extract, Bisabolol, Tocopherol, Lecithin, Borago Officinalis Seed Oil, Glycine Soja (Soybean) Oil, Methylparaben, Propylparaben, Fragrance.","AlphaEFactor,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/205-Aloe-MSM-Gel,Aloe MSM Gel,Item# 205,"Aloe MSM Gel combines pure inner-leaf aloe vera with an organic sulfur compound known as MSM, the third-highest mineral in our body. It's easy to apply, but hard to put down once you’ve felt the soothing relief from dry skin.",$23.79 CAD,118 ml,Skin Care,"Cool, calming relief for any gym bag• Combines natural MSM, aloe gel and herbal extracts
• Great for soothing relief anytime
• Essential for any gym bag
• Non-staining formula
• Vegetarian friendly
• Vegan friendly
• Gluten freeForever’s Aloe MSM Gel is your ticket to soothing relief when and where you need it. We combined pure inner leaf aloe vera with methyl sulfonyl methane (MSM), an organic sulfur found in many living organisms. MSM has powerful skin calming properties and combined with pure aloe vera gel provides deep comfort and moisturization.But the soothing power of Aloe MSM Gel doesn’t stop with those two ingredients. This clear, non-staining formula includes natural herbal extracts like tea tree leaf oil, willow bark extract and glycerin to calm and condition skin. The addition of rosemary leaf extract draws water to the skin to keep it hydrated and comfortable.This versatile gel is a must-have for any gym bag. Apply liberally and massage into skin to soothe sore joints and muscles after a tough workout. If your lifestyle keeps you on the move, show your body the love it deserves and stay ready for the next adventure.Apply liberally and massage into your skin after a long day or a tough workout to sooth your muscles and joints.","Apply liberally and massage into skin areas where needed. Should eye contact occur, flush with water for several minutes. Repeat application as needed.",https://cdn.foreverliving.com/content/products/images/aloe_msm_gel_pd_main_512_X_512_1617212585357.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/205-Aloe-MSM-Gel?store=CAN&distribID=200002416566&language=en,1 Reviews,5.0,"Aloe Barbadensis Leaf Juice (Stabilized Aloe Vera Gel/gel d’aloès officinal stabilisé),Water (Aqua), Dimethyl Sulfone (MSM), Glycerin, Triethanolamine, Dimethicone, Arctostaphylos Uva Ursi Leaf Extract, Sodium Hyaluronate, Allantoin, Tocopherol (Natural Vitamin E/vitamin E naturelle), Melaleuca Alternifolia (Tea Tree) Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salix Alba (Willow) Bark Extract, Polysorbate 80, Ascorbic Acid, Carbomer, Disodium EDTA, Methylparaben, Diazolidinyl Urea","AloeMSMGel,AloeveraMSMGel,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
